sample_date,facility,target,n.bio,n.bio.non.miss,n.bio.miss,n.total,n.total.miss,bio.ct.mean,bio.ct.sd,tech.ct.dists
2021-02-17,B,N2,3,2,1,9,7,35.638334275,0.7320819977590239,"A = 35.12 (sd=NA, n=1); B = NA (sd=NA, n=0); C = 36.16 (sd=NA, n=1)"
2021-02-17,C,N1,3,2,1,9,6,36.6459941875,0.07313455884728388,"A = 36.7 (sd=NA, n=1); B = NA (sd=NA, n=0); C = 36.59 (sd=0.15, n=2)"
2021-02-17,C,N2,3,1,2,9,8,37.03403091,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.03 (sd=NA, n=1)"
2021-02-22,A,N1,3,2,1,9,5,36.10120963833333,0.5208541219879776,"A = 36.47 (sd=NA, n=1); B = NA (sd=NA, n=0); C = 35.73 (sd=0.99, n=3)"
2021-02-22,A,N2,3,2,1,9,6,36.5484905225,0.04373831268892673,"A = 36.58 (sd=NA, n=1); B = NA (sd=NA, n=0); C = 36.52 (sd=0.16, n=2)"
2021-02-22,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-02-22,B,N2,3,3,0,9,5,36.554036456666665,0.4414508413530983,"A = 36.36 (sd=0.11, n=2); B = 36.24 (sd=NA, n=1); C = 37.06 (sd=NA, n=1)"
2021-02-22,C,N1,3,1,2,9,8,37.02815628,NA,"A = NA (sd=NA, n=0); B = 37.03 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-02-22,C,N2,2,0,2,6,6,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0)"
2021-02-24,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-02-24,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-02-24,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-02-24,B,N2,3,1,2,9,8,37.06920242,NA,"A = 37.07 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-02-24,C,N1,3,2,1,9,6,35.95997715,0.5409376068465205,"A = 36.34 (sd=1.06, n=2); B = 35.58 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-02-24,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-01,A,N1,3,1,2,9,7,36.916059495,NA,"A = NA (sd=NA, n=0); B = 36.92 (sd=0.11, n=2); C = NA (sd=NA, n=0)"
2021-03-01,A,N2,3,1,2,9,7,36.916303635,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.92 (sd=0.12, n=2)"
2021-03-01,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-01,B,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-01,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-01,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-03,A,N1,3,1,2,9,8,36.26885605,NA,"A = NA (sd=NA, n=0); B = 36.27 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-03-03,A,N2,3,1,2,9,8,36.87792587,NA,"A = NA (sd=NA, n=0); B = 36.88 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-03-03,B,N1,3,1,2,9,8,36.99494934,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.99 (sd=NA, n=1)"
2021-03-03,B,N2,3,3,0,9,6,36.20411809666667,0.7118902919964213,"A = 35.85 (sd=NA, n=1); B = 35.74 (sd=NA, n=1); C = 37.02 (sd=NA, n=1)"
2021-03-03,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-03,C,N2,3,1,2,9,8,36.85612869,NA,"A = NA (sd=NA, n=0); B = 36.86 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-03-08,A,N1,3,2,1,9,7,36.88896561,0.15741476812486874,"A = 37 (sd=NA, n=1); B = 36.78 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-03-08,A,N2,3,1,2,9,7,36.725053785,NA,"A = NA (sd=NA, n=0); B = 36.73 (sd=0.15, n=2); C = NA (sd=NA, n=0)"
2021-03-08,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-08,B,N2,3,1,2,9,8,37.01093292,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.01 (sd=NA, n=1)"
2021-03-08,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-08,C,N2,3,1,2,9,8,36.92731857,NA,"A = 36.93 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-10,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-10,A,N2,3,2,1,9,7,36.355093,0.029452892482597286,"A = NA (sd=NA, n=0); B = 36.38 (sd=NA, n=1); C = 36.33 (sd=NA, n=1)"
2021-03-10,B,N1,3,3,0,9,5,35.64940643333333,0.9646937629185129,"A = 36.47 (sd=0.83, n=2); B = 35.89 (sd=NA, n=1); C = 34.59 (sd=NA, n=1)"
2021-03-10,B,N2,3,1,2,9,8,36.20521927,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.21 (sd=NA, n=1)"
2021-03-10,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-10,C,N2,3,1,2,9,8,37.02570343,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.03 (sd=NA, n=1)"
2021-03-15,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-15,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-15,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-15,B,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-15,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-15,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-17,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-17,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-17,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-17,B,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-17,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-17,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-22,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-22,A,N2,3,0,3,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-22,B,N1,3,1,2,9,8,36.99000549,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.99 (sd=NA, n=1)"
2021-03-22,B,N2,3,1,2,18,17,37.05361557,NA,"A = NA (sd=NA, n=0); B = 37.05 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-03-22,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-22,C,N2,3,0,3,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-24,A,N1,3,1,2,9,8,36.99760437,NA,"A = NA (sd=NA, n=0); B = 37 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-03-24,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-24,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-03-29,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-03-29,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-03-29,B,N1,6,2,4,18,16,37.01605225,0.042505602830688376,"A = 36.99 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 37.05 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-03-29,B,N2,6,3,3,18,15,36.7535909,0.15921497711935131,"A = 36.74 (sd=NA, n=1); B = 36.6 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.92 (sd=NA, n=1)"
2021-03-29,C,N1,6,3,3,18,15,35.715147656666666,0.40242485904291997,"A = 35.96 (sd=NA, n=1); B = 35.25 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 35.93 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-03-29,C,N2,5,1,4,15,14,37.03382492,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 37.03 (sd=NA, n=1)"
2021-03-31,A,N1,6,3,3,18,15,36.71783574333333,0.4494317862406426,"A = 36.99 (sd=NA, n=1); B = NA (sd=NA, n=0); C = 36.2 (sd=NA, n=1); D = NA (sd=NA, n=0); E = 36.97 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-03-31,A,N2,6,2,4,18,16,36.369312285,0.2325912569018501,"A = 36.2 (sd=NA, n=1); B = NA (sd=NA, n=0); C = 36.53 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-03-31,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-03-31,B,N2,6,1,5,18,17,37.08060074,NA,"A = NA (sd=NA, n=0); B = 37.08 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-03-31,C,N1,6,3,3,18,15,36.32639821,0.9908226502210652,"A = 35.19 (sd=NA, n=1); B = 36.99 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.8 (sd=NA, n=1)"
2021-03-31,C,N2,6,1,5,18,17,36.15950394,NA,"A = 36.16 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-05,A,N1,6,1,5,18,15,36.20008596,NA,"A = NA (sd=NA, n=0); B = 36.2 (sd=0.15, n=3); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-05,A,N2,6,3,3,18,15,36.652372996666664,0.6356942329876621,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.09 (sd=NA, n=1); D = 36.95 (sd=NA, n=1); E = NA (sd=NA, n=0); F = 35.92 (sd=NA, n=1)"
2021-04-05,B,N1,6,1,5,18,17,36.12955856,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.13 (sd=NA, n=1)"
2021-04-05,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-05,C,N1,6,2,4,18,16,36.609155655,0.6150095099784828,"A = NA (sd=NA, n=0); B = 37.04 (sd=NA, n=1); C = 36.17 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-05,C,N2,6,2,4,18,16,35.789356229999996,0.1806663482785879,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 35.66 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 35.92 (sd=NA, n=1)"
2021-04-07,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-07,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-07,B,N1,6,1,5,18,17,35.75204849,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 35.75 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-04-07,B,N2,6,3,3,18,14,36.385761896666665,0.031816930783619204,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.36 (sd=NA, n=1); D = 36.38 (sd=NA, n=1); E = 36.42 (sd=0.12, n=2); F = NA (sd=NA, n=0)"
2021-04-07,C,N1,6,3,3,18,14,35.47712135333333,1.2053442717178389,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 34.76 (sd=NA, n=1); E = 36.87 (sd=0.3, n=2); F = 34.8 (sd=NA, n=1)"
2021-04-07,C,N2,6,5,1,18,11,36.098978043,0.2316218176797694,"A = NA (sd=NA, n=0); B = 36.08 (sd=NA, n=1); C = 36.41 (sd=0.89, n=2); D = 36.22 (sd=NA, n=1); E = 35.79 (sd=0.73, n=2); F = 36 (sd=NA, n=1)"
2021-04-12,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-12,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-12,B,N1,6,1,5,18,17,36.97531509,NA,"A = 36.98 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-12,B,N2,6,1,5,18,17,37.0496788,NA,"A = 37.05 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-12,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-12,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-14,A,N1,6,2,4,18,14,35.00812339666666,0.5782547665297977,"A = NA (sd=NA, n=0); B = 34.6 (sd=NA, n=1); C = NA (sd=NA, n=0); D = 35.42 (sd=1.47, n=3); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-14,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-14,B,N1,6,2,4,18,16,34.164182665,0.738242849437876,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 33.64 (sd=NA, n=1); E = 34.69 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-04-14,B,N2,6,2,4,18,16,36.49386406,0.7952820351352914,"A = NA (sd=NA, n=0); B = 35.93 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 37.06 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-04-14,C,N1,6,2,4,18,14,34.329705555000004,0.0948603050976907,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 34.4 (sd=NA, n=1); E = 34.26 (sd=0.42, n=3); F = NA (sd=NA, n=0)"
2021-04-14,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-19,A,N1,6,1,5,18,17,36.98985672,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 36.99 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-19,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-19,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-19,B,N2,6,1,5,18,17,37.03052139,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 37.03 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-04-19,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-19,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-21,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-21,A,N2,6,2,4,18,16,35.96281433,0.06657718643428263,"A = NA (sd=NA, n=0); B = 35.92 (sd=NA, n=1); C = 36.01 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-21,B,N1,6,1,5,18,17,36.8590889,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 36.86 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-21,B,N2,6,2,4,18,12,32.70172691166667,1.0828246907515773,"A = NA (sd=NA, n=0); B = 31.94 (sd=0.81, n=3); C = 33.47 (sd=1.04, n=3); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-21,C,N1,6,3,3,18,14,36.14431953333333,0.9611802119777585,"A = 35.03 (sd=2.79, n=2); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 36.72 (sd=NA, n=1); E = 36.68 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-04-21,C,N2,6,3,3,18,13,36.180257798333336,0.7407668911562704,"A = 36.96 (sd=0.17, n=2); B = 35.49 (sd=0.43, n=2); C = NA (sd=NA, n=0); D = 36.09 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-26,A,N1,6,1,5,18,17,36.82143402,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.82 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-26,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-26,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-26,B,N2,6,2,4,18,16,36.825292590000004,0.28317017362498875,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.63 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 37.03 (sd=NA, n=1)"
2021-04-26,C,N1,6,1,5,18,17,37.016181950000004,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.02 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-26,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-04-28,A,N1,4,1,3,12,11,36.86791229,NA,"A = 36.87 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-04-28,A,N2,4,1,3,11,10,37.08833313,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 37.09 (sd=NA, n=1)"
2021-04-28,B,N1,4,1,3,12,11,36.83007431,NA,"A = 36.83 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-04-28,B,N2,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-04-28,C,N1,4,1,3,12,11,36.99646759,NA,"A = 37 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-04-28,C,N2,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-05-03,A,N1,6,1,5,18,17,36.9845047,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.98 (sd=NA, n=1)"
2021-05-03,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,B,N2,6,1,5,18,17,36.52880096,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.53 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,C,N2,6,1,5,18,17,37.0250206,NA,"A = NA (sd=NA, n=0); B = 37.03 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-05,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,B,N2,3,1,2,9,8,37.01073074,NA,"A = 37.01 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-10,A,N1,6,1,5,18,17,36.66026688,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.66 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-10,A,N2,6,2,4,18,16,36.09373665,0.28845168145289246,"A = NA (sd=NA, n=0); B = 35.89 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.3 (sd=NA, n=1)"
