Parameter1,Parameter2,rho,CI,CI_low,CI_high,S,p,Method,n_Obs
n_N1,p.pos.tr_N1,-0.48778935155221687,0.95,-0.638712363427338,-0.3007235031237321,152260.36223785387,0.012774241353199276,Spearman correlation,85
n_N1,p.pos.tr_N2,-0.44486555532598254,0.95,-0.6068307383997679,-0.2474285614058452,137672.56957368093,0.13503038135359074,Spearman correlation,83
n_N1,p.pos.tr_Total,-0.4934561572817343,0.95,-0.6431099761080503,-0.3074965914734699,152840.3031362127,0.009432609923148743,Spearman correlation,85
n_N1,p.pos.tr_A_N1,-0.40265479611216426,0.95,-0.571436927105649,-0.20119046166132928,143547.6918341189,0.6682398978726338,Spearman correlation,85
n_N1,p.pos.tr_A_N2,-0.41474321583749296,0.95,-0.5829601869137551,-0.21243257555253955,134802.39257785966,0.49289326028752967,Spearman correlation,83
n_N1,p.pos.tr_A_Total,-0.47912894329609124,0.95,-0.6319725221445216,-0.2904087236080252,151374.05605692198,0.02010067017018009,Spearman correlation,85
n_N1,p.pos.tr_B_N1,-0.37402850049066133,0.95,-0.5482943191959058,-0.16863191473757375,140618.07674021428,1,Spearman correlation,85
n_N1,p.pos.tr_B_N2,-0.3541570998083764,0.95,-0.5340526941299364,-0.14358123965155042,129029.50509814134,1,Spearman correlation,83
n_N1,p.pos.tr_B_Total,-0.4050376334701368,0.95,-0.5733512778300963,-0.20392083626210347,143791.5514093338,0.6070631502005619,Spearman correlation,85
n_N1,p.pos.tr_C_N1,-0.1590692491078386,0.95,-0.36673324262169604,0.06369384400640757,114481.26973438122,1,Spearman correlation,84
n_N1,p.pos.tr_C_N2,-0.260797795245367,0.95,-0.45738259614204224,-0.039910811832503085,115843.36222493957,1,Spearman correlation,82
n_N1,p.pos.tr_C_Total,-0.27266043500962933,0.95,-0.46521600012139486,-0.055466873630016914,125700.67116590108,1,Spearman correlation,84
n_N1,p.pos.br_N1,-0.4911916999762436,0.95,-0.6413538720325435,-0.30478780094991037,152608.55857556875,0.01065948458460205,Spearman correlation,85
n_N1,p.pos.br_N2,-0.46562434654967383,0.95,-0.623112803080903,-0.27184963297452946,139650.55023663913,0.051091601507254024,Spearman correlation,83
n_N1,n.br_N1,1,0.95,1,1,0,0,Spearman correlation,85
n_N1,n.br_N2,0.9868306295481004,0.95,0.9793985059398853,0.991592953731853,1254.8302941388004,7.145597878907111e-62,Spearman correlation,83
n_N1,p.pos.br_Total,-0.5120206888362576,0.95,-0.657447808220072,-0.32981809133361845,154740.19729550258,0.0033364541499301477,Spearman correlation,85
n_N1,n.br_Total,0.9603910303820214,0.95,0.9388287880865439,0.9744529452206957,4053.581950703925,7.539188594997111e-44,Spearman correlation,85
n_N1,p.pos.br_A_N1,-0.4272722656064225,0.95,-0.5911262411581225,-0.22955009892470285,146067.04366216128,0.23774480997608874,Spearman correlation,85
n_N1,p.pos.br_A_N2,-0.4244464930824525,0.95,-0.5906814183197142,-0.2236494173743669,135726.9596468684,0.3279619766438653,Spearman correlation,83
n_N1,p.pos.br_B_N1,-0.39983881017057055,0.95,-0.5691722179858645,-0.19796779448216298,143259.5038328562,0.7468273686320903,Spearman correlation,85
n_N1,p.pos.br_B_N2,-0.37979561844753223,0.95,-0.5548971104598812,-0.1724707012786106,131472.44570815467,1,Spearman correlation,83
n_N1,p.pos.br_C_N1,-0.19053023939444896,0.95,-0.3944838115709301,0.03131425913130658,117588.67174498974,1,Spearman correlation,84
n_N1,p.pos.br_C_N2,-0.26677149947930723,0.95,-0.4624449842284078,-0.04631933574267377,116392.23214365821,1,Spearman correlation,82
n_N1,n.br_A_N1,0.9870890660660632,0.95,0.9799117115058639,0.9917127537758714,1321.3049787990951,8.168016835216511e-64,Spearman correlation,85
n_N1,n.br_A_N2,0.9931493808005165,0.95,0.9892639702460948,0.9956317340803968,652.7543998035846,2.5942741074913965e-73,Spearman correlation,83
n_N1,n.br_B_N1,0.9930365290356891,0.95,0.9891473883784662,0.995535086070195,712.6416184875811,6.882659607987544e-75,Spearman correlation,85
n_N1,n.br_B_N2,0.9931493808005165,0.95,0.9892639702460948,0.9956317340803968,652.7543998035846,2.5942741074913965e-73,Spearman correlation,83
n_N1,n.br_C_N1,0.9659744581654394,0.95,0.9472293785247341,0.9781357117125417,3360.7027669995537,6.005243986347479e-46,Spearman correlation,84
n_N1,n.br_C_N2,0.9465990838009813,0.95,0.9171804515432658,0.9657544776742281,4906.529581282033,4.16481662983622e-37,Spearman correlation,82
n_N1,p.pos.br_Total_A,-0.5058250807380079,0.95,-0.6526744714924587,-0.322345937778876,154106.13876272776,0.004756011267657253,Spearman correlation,85
n_N1,p.pos.br_Total_B,-0.43294945039837607,0.95,-0.5956393720447806,-0.2361382781433827,146648.04675376983,0.1853172435255012,Spearman correlation,85
n_N1,p.pos.br_Total_C,-0.2914844705331665,0.95,-0.4810885153509856,-0.07583013004643646,127559.92115456086,1,Spearman correlation,84
n_N1,n.br_Total_A,0.9629932949630177,0.95,0.9428063384379857,0.9761426008884273,3787.2661934847724,4.738686213901637e-45,Spearman correlation,85
n_N1,n.br_Total_B,0.9625185084092678,0.95,0.9420802002236613,0.9758344397440528,3835.855849395535,7.964025803727537e-45,Spearman correlation,85
n_N1,n.br_Total_C,0.926489792754397,0.95,0.8872397752200887,0.9524219434742295,7260.603169648206,1.3912381969498658e-32,Spearman correlation,84
n_N1,percent_recovery_C,0.03853975300642796,0.95,-0.26285141353982694,0.33307829223337376,15590.07790500077,1,Spearman correlation,46
n_N1,percent_recovery_B,-0.07073663034773514,0.95,-0.33010796092645267,0.19856622221951473,34808.57711597452,1,Spearman correlation,58
n_N1,percent_recovery_A,0.22868424918748242,0.95,-0.036836745605382956,0.4640455038631381,26394.424992804354,1,Spearman correlation,59
n_N1,cg_input_C,-0.31751373780590825,0.95,-0.5625852121964792,-0.021148655548104533,21363.485258522804,1,Spearman correlation,46
n_N1,cg_input_B,0.012227650232601023,0.95,-0.25417036899305784,0.2769011054426383,32111.491318588374,1,Spearman correlation,58
n_N1,cg_input_A,0.009712331584706904,0.95,-0.254240769835831,0.27231886971942554,33887.64401317133,1,Spearman correlation,59
n_N1,copies_per_uL_A_N1_rec,-0.3392833566907012,0.95,-0.5531692978556283,-0.08343393386823209,45830.276465955794,1,Spearman correlation,59
n_N1,copies_per_uL_A_N2_rec,-0.3372519879588429,0.95,-0.5532709717712181,-0.0787308659596362,43472.72487655402,1,Spearman correlation,58
n_N1,copies_per_uL_A_rec,-0.34714525869673574,0.95,-0.559323577189996,-0.09227682844862901,46099.3107526023,1,Spearman correlation,59
n_N1,copies_per_uL_B_N1_rec,-0.027686733410276526,0.95,-0.2911188278503146,0.23964800409378217,33409.06801643468,1,Spearman correlation,58
n_N1,copies_per_uL_B_N2_rec,-0.051747733435634914,0.95,-0.31527896822262874,0.21919306015883921,32452.72806288995,1,Spearman correlation,57
n_N1,copies_per_uL_B_rec,-0.02035206179084766,0.95,-0.2843876050705512,0.24655319040167056,33170.625176758665,1,Spearman correlation,58
n_N1,copies_per_uL_C_N1_rec,-0.05308039241910958,0.95,-0.345969713092725,0.24923550497676614,17075.69856307586,1,Spearman correlation,46
n_N1,copies_per_uL_C_N2_rec,-0.10552804442344665,0.95,-0.3946467485469036,0.20260474777149956,16781.91571434792,1,Spearman correlation,45
n_N1,copies_per_uL_C_rec,-0.05202160799585605,0.95,-0.34503473564797227,0.25023100567642864,17058.530373652804,1,Spearman correlation,46
n_N1,copies_A_N1_rec,-0.36969732819611767,0.95,-0.576848455158084,-0.11786794018466598,46871.04257087115,1,Spearman correlation,59
n_N1,copies_A_N2_rec,-0.34954917461152957,0.95,-0.5628701862980978,-0.09256985457000617,43872.494117446215,1,Spearman correlation,58
n_N1,copies_A_rec,-0.37586782498969856,0.95,-0.5816104588433146,-0.12492872344356103,47082.19697114749,1,Spearman correlation,59
n_N1,copies_B_N1_rec,-0.018766186846106286,0.95,-0.2829287747302739,0.24804264891360692,33119.06996818007,1,Spearman correlation,58
n_N1,copies_B_N2_rec,-0.022142893314510442,0.95,-0.28833450577371994,0.24722573021004438,31539.241116112535,1,Spearman correlation,57
n_N1,copies_B_rec,-0.008226726275845888,0.95,-0.27320247959988353,0.2579093967975515,32776.442644501476,1,Spearman correlation,58
n_N1,copies_C_N1_rec,-0.03988087994254908,0.95,-0.3342719344334614,0.2616005827593615,16861.668468268435,1,Spearman correlation,46
n_N1,copies_C_N2_rec,-0.10905565330531151,0.95,-0.3976553824116833,0.19918008242684435,16835.464817174627,1,Spearman correlation,45
n_N1,copies_C_rec,-0.030140063248616736,0.95,-0.3255807885032431,0.2706625887871488,16703.72112557632,1,Spearman correlation,46
n_N1,copies_N1_rec,-0.33711133396739984,0.95,-0.5798253875496906,-0.03943970664832316,20297.350049625133,1,Spearman correlation,45
n_N1,copies_N2_rec,-0.21486264535891472,0.95,-0.4879817568513847,0.09657826088544309,17238.900937643,1,Spearman correlation,44
n_N1,copies_rec,-0.2670188783900197,0.95,-0.5263050617738282,0.03770077758798515,19233.346573960498,1,Spearman correlation,45
n_N2,copies_Avg,-0.3576553797222107,0.95,-0.5369097800510197,-0.14750206746958638,129362.8352014511,1,Spearman correlation,83
n_N2,copies_per_uL_A_N1,-0.33492499453624464,0.95,-0.518271879208171,-0.12214356533292708,127196.99317939155,1,Spearman correlation,83
n_N2,copies_per_uL_A_N2,-0.30310662885277995,0.95,-0.49188639666898354,-0.08710687871212423,124165.21202360828,1,Spearman correlation,83
n_N2,copies_per_uL_B_N1,-0.22699024045610244,0.95,-0.4273276297736417,-0.0054050584836348005,116912.53807161927,1,Spearman correlation,83
n_N2,copies_per_uL_B_N2,-0.2561030851535343,0.95,-0.45226358807718586,-0.036308708593809545,119686.52636576937,1,Spearman correlation,83
n_N2,copies_per_uL_C_N1,-0.12232562667044114,0.95,-0.3363520574291472,0.10371658802265787,103120.40090410679,1,Spearman correlation,82
n_N2,copies_per_uL_C_N2,-0.19880372174288366,0.95,-0.4040828321311827,0.0255399146654643,110147.2847574579,1,Spearman correlation,82
n_N2,copies_A_N1,-0.30836928119238405,0.95,-0.4962745330275657,-0.09286518196594205,124666.65858913511,1,Spearman correlation,83
n_N2,copies_A_N2,-0.2546628474132236,0.95,-0.45103715307558906,-0.034769930036911506,119549.2947529216,1,Spearman correlation,83
n_N2,copies_B_N1,-0.23308787785975033,0.95,-0.43257578202022756,-0.011842924518875695,117493.54535398843,1,Spearman correlation,83
n_N2,copies_B_N2,-0.27278497322968276,0.95,-0.4664152020350095,-0.05420824357977298,121276.0433892171,1,Spearman correlation,83
n_N2,copies_C_N1,-0.03990082359374629,0.95,-0.2607884714894346,0.18495675380157472,95547.12757261701,1,Spearman correlation,82
n_N2,copies_C_N2,-0.15971588461613356,0.95,-0.36974470234948353,0.06584168848036029,106555.85519441497,1,Spearman correlation,82
n_N2,influent_flow_L_A,-0.0080694437073916,0.95,-0.22951592703015972,0.21417135770780557,96052.88887421509,1,Spearman correlation,83
n_N2,influent_flow_L_B,-0.02458469372500229,0.95,-0.24510519531258979,0.19835456853847835,97626.52795689313,1,Spearman correlation,83
n_N2,influent_flow_L_C,0.037511090104145946,0.95,-0.1872671737564635,0.25855653370202203,88434.44353014097,1,Spearman correlation,82
n_N2,influent_tss_mg_l_A,-0.06563400543429052,0.95,-0.283365192618994,0.15853181569472202,101537.87057380094,1,Spearman correlation,83
n_N2,influent_tss_mg_l_B,-0.18231987384253373,0.95,-0.38846425734654877,0.04120417187845602,112656.16685921198,1,Spearman correlation,83
n_N2,influent_tss_mg_l_C,-0.09913620151207245,0.95,-0.31536797091986957,0.1268817680557775,100989.73333113074,1,Spearman correlation,82
n_N2,n.miss_A_N1,0.8045719374497147,0.95,0.7093301471849753,0.8709623448288683,18621.16751204139,4.425679338785221e-16,Spearman correlation,83
n_N2,n.miss_A_N2,0.8581056521568962,0.95,0.7858575278374371,0.9072444835320153,13520.261039882307,3.3173736911334302e-21,Spearman correlation,83
n_N2,n.miss_B_N1,0.761708597376035,0.95,0.6496331646686677,0.8413805162706733,22705.35800762188,5.268102944926207e-13,Spearman correlation,83
n_N2,n.miss_B_N2,0.8602760130488489,0.95,0.789007483508342,0.9087001669408313,13313.460372653479,1.8637832451987467e-21,Spearman correlation,83
n_N2,n.miss_C_N1,0.8048118912612198,0.95,0.7089609729340376,0.8714694179357194,17934.078619027867,7.157970163010259e-16,Spearman correlation,82
n_N2,n.miss_C_N2,0.8615942141252239,0.95,0.7903889011478095,0.909829168502391,12716.862011960307,2.5808526663232422e-21,Spearman correlation,82
n_N2,n_A_N1,0.9384996046181721,0.95,0.905094782237506,0.9603910266656507,5860.003673562093,3.45388973522537e-35,Spearman correlation,83
n_N2,n_A_N2,0.9814032176844266,0.95,0.9709529183824896,0.9881164703158891,1771.9758061570938,7.521485625125275e-56,Spearman correlation,83
n_N2,n_B_N1,0.948540809455137,0.95,0.9203659589189955,0.9669190015428902,4903.2375118767295,3.0999905551315324e-38,Spearman correlation,83
n_N2,n_B_N2,0.9814215557856172,0.95,0.9709814104987157,0.9881282282093586,1770.2284785232523,7.2339745255406e-56,Spearman correlation,83
n_N2,n_C_N1,0.9235484971084227,0.95,0.8821997349962288,0.9507632056325228,7024.440537181016,4.493003714393084e-31,Spearman correlation,82
n_N2,n_C_N2,0.9706529304150171,0.95,0.9541736338930294,0.9812630428196428,2696.4381005378136,2.686822761638713e-47,Spearman correlation,82
n_N2,cases.reported.7dma.100k,-0.5824171633676194,0.95,-0.7122430872138558,-0.41406223461018515,150779.03699432025,5.256214049277621e-5,Spearman correlation,83
n_N2,cases.100k_A,-0.6444432159758234,0.95,-0.7579352009939825,-0.493084312335127,156689.12739104035,3.682900737231571e-7,Spearman correlation,83
n_N2,cases.100k_B,-0.5010392934447079,0.95,-0.650578809700185,-0.31409667028431926,143025.02803658554,0.008324882477940578,Spearman correlation,83
n_N2,cases.100k_C,-0.35508719175908765,0.95,-0.5348127122530157,-0.144623030187531,129118.1279795729,1,Spearman correlation,83
n_N2,cases.7dma.100k_A,-0.6435174599368046,0.95,-0.7572613230352359,-0.4918862354178655,156600.91765261852,3.997623911957871e-7,Spearman correlation,83
n_N2,cases.7dma.100k_B,-0.5571177234056173,0.95,-0.6932846490591604,-0.38254290812646086,148368.40515698082,2.969602482708826e-4,Spearman correlation,83
n_N2,cases.7dma.100k_C,-0.5188172005081738,0.95,-0.6642205221407032,-0.33558703994552846,144718.97813322084,0.0030830403433918384,Spearman correlation,83
n_N2,p.pos.pcr,-0.5298623155033679,0.95,-0.6726473931818127,-0.34903539730130606,145771.40087042292,0.0016176322047705446,Spearman correlation,83
n_N2,p.pos.tr_N1,-0.45825372603547637,0.95,-0.6173472767521602,-0.26315001269101823,138948.24803156432,0.07278300281909128,Spearman correlation,83
n_N2,p.pos.tr_N2,-0.41948169272413255,0.95,-0.5867345555200036,-0.2179035306216794,135253.89360952625,0.4044953178436364,Spearman correlation,83
n_N2,p.pos.tr_Total,-0.47090129026308103,0.95,-0.6272301041438374,-0.27809758023698555,140153.35854142744,0.03950078803974537,Spearman correlation,83
n_N2,p.pos.tr_A_N1,-0.37499598596459593,0.95,-0.5510116080262379,-0.1670352067821971,131015.11752665056,1,Spearman correlation,83
n_N2,p.pos.tr_A_N2,-0.3859166562274869,0.95,-0.5598412866711051,-0.17942103026740244,132055.68267197986,1,Spearman correlation,83
n_N2,p.pos.tr_A_Total,-0.4546587722135248,0.95,-0.6145289787954726,-0.2589183319894272,138605.70645159352,0.08624732816554893,Spearman correlation,83
n_N2,p.pos.tr_B_N1,-0.3063309937632504,0.95,-0.4945760943920578,-0.09063321133445106,124472.44240973754,1,Spearman correlation,83
n_N2,p.pos.tr_B_N2,-0.34178486648540835,0.95,-0.5239150768082352,-0.1297674275556385,127850.62921819567,1,Spearman correlation,83
n_N2,p.pos.tr_B_Total,-0.36492377568636686,0.95,-0.5428328460775159,-0.15566956665231302,130055.39704249978,1,Spearman correlation,83
n_N2,p.pos.tr_C_N1,-0.16285363006324707,0.95,-0.3725225120018005,0.062633435083325,106844.1543838412,1,Spearman correlation,82
n_N2,p.pos.tr_C_N2,-0.2256516720188088,0.95,-0.42733791269647314,-0.002570858754907292,112614.10127676018,1,Spearman correlation,82
n_N2,p.pos.tr_C_Total,-0.27165619310089845,0.95,-0.4665750359209414,-0.05157310175878507,116841.04267830365,1,Spearman correlation,82
n_N2,p.pos.br_N1,-0.4568900703831466,0.95,-0.6162787065472993,-0.26154394640748296,138818.31346638774,0.07761333119855651,Spearman correlation,83
n_N2,p.pos.br_N2,-0.42803757334874865,0.95,-0.5935312671493471,-0.22781418046272614,136069.1321389622,0.2815301456780447,Spearman correlation,83
n_N2,n.br_N1,0.9544449434877419,0.95,0.9293855655372906,0.9707461835828335,4340.668004714002,2.512648437042949e-40,Spearman correlation,83
n_N2,n.br_N2,0.9687598263762347,0.95,0.9513790271291077,0.9799911267671977,2976.688703566853,7.781220644395999e-47,Spearman correlation,83
n_N2,p.pos.br_Total,-0.48055979513424657,0.95,-0.6347435248437223,-0.28957574894606064,141073.65951957155,0.024336003361121152,Spearman correlation,83
n_N2,n.br_Total,0.9683523613673384,0.95,0.9507505356204151,0.9797286430701253,3015.51359947453,1.3044368456479834e-46,Spearman correlation,83
n_N2,p.pos.br_A_N1,-0.39382616188990727,0.95,-0.5662117820019155,-0.18843276523600108,132809.3320095179,1,Spearman correlation,83
n_N2,p.pos.br_A_N2,-0.3918193379347665,0.95,-0.564597387854626,-0.1861430009509949,132618.1137957763,1,Spearman correlation,83
n_N2,p.pos.br_B_N1,-0.3364025738943344,0.95,-0.5194887441284783,-0.12378358503809272,127337.78285094775,1,Spearman correlation,83
n_N2,p.pos.br_B_N2,-0.34602542273733355,0.95,-0.5273955448516675,-0.13449282990530712,128254.6863801041,1,Spearman correlation,83
n_N2,p.pos.br_C_N1,-0.19166977838886423,0.95,-0.39785862615878326,0.032950221750203,109491.81090814724,1,Spearman correlation,82
n_N2,p.pos.br_C_N2,-0.2313105403670003,0.95,-0.4322056759809457,-0.008541230014968869,113134.04375946037,1,Spearman correlation,82
n_N2,n.br_A_N1,0.9384996046181721,0.95,0.905094782237506,0.9603910266656507,5860.003673562093,3.45388973522537e-35,Spearman correlation,83
n_N2,n.br_A_N2,0.948540809455137,0.95,0.9203659589189955,0.9669190015428902,4903.2375118767295,3.0999905551315324e-38,Spearman correlation,83
n_N2,n.br_B_N1,0.948540809455137,0.95,0.9203659589189955,0.9669190015428902,4903.2375118767295,3.0999905551315324e-38,Spearman correlation,83
n_N2,n.br_B_N2,0.948540809455137,0.95,0.9203659589189955,0.9669190015428902,4903.2375118767295,3.0999905551315324e-38,Spearman correlation,83
n_N2,n.br_C_N1,0.9235484971084227,0.95,0.8821997349962288,0.9507632056325228,7024.440537181016,4.493003714393084e-31,Spearman correlation,82
n_N2,n.br_C_N2,0.9385478968383085,0.95,0.9049105209381233,0.9605327698435254,5646.280690599375,9.75447439106512e-35,Spearman correlation,82
n_N2,p.pos.br_Total_A,-0.4718962943994595,0.95,-0.6280054717706519,-0.2792775047738523,140248.1665155581,0.03763911331213648,Spearman correlation,83
n_N2,p.pos.br_Total_B,-0.38928848328830634,0.95,-0.5625595493300775,-0.1832585052359245,132376.96384164298,1,Spearman correlation,83
n_N2,p.pos.br_Total_C,-0.29043528450123596,0.95,-0.4823741628387301,-0.07188516486425589,118566.48437525805,1,Spearman correlation,82
n_N2,n.br_Total_A,0.9481527117625096,0.95,0.91977411934636,0.9666671384205159,4940.217012421036,4.1682635220201595e-38,Spearman correlation,83
n_N2,n.br_Total_B,0.948540809455137,0.95,0.9203659589189955,0.9669190015428902,4903.2375118767295,3.0999905551315324e-38,Spearman correlation,83
n_N2,n.br_Total_C,0.9384440931469119,0.95,0.9047526893848635,0.9604653452114902,5655.818277568586,1.0413421097515453e-34,Spearman correlation,82
n_N2,percent_recovery_C,0.09099460386223945,0.95,-0.2166350224326862,0.3821857058437279,13798.701913371204,1,Spearman correlation,45
n_N2,percent_recovery_B,-0.012683821145463077,0.95,-0.27963566232350157,0.25608842208418314,31247.371985264414,1,Spearman correlation,57
n_N2,percent_recovery_A,0.2754086616251628,0.95,0.010612204641926875,0.5041101799702441,23555.739819227583,1,Spearman correlation,58
n_N2,cg_input_C,-0.2844675816666146,0.95,-0.5398231981218131,0.018831159507573553,19498.21788969921,1,Spearman correlation,45
n_N2,cg_input_B,-0.016438942531108783,0.95,-0.28309423725927485,0.2525754556615919,31363.240010739897,1,Spearman correlation,57
n_N2,cg_input_A,-0.018984171265443196,0.95,-0.283129368874375,0.24783799204276447,33126.1564236683,1,Spearman correlation,58
n_N2,copies_per_uL_A_N1_rec,-0.3771591967430763,0.95,-0.5842150159019028,-0.12400754016287582,44770.06832692067,1,Spearman correlation,58
n_N2,copies_per_uL_A_N2_rec,-0.3758012296395007,0.95,-0.583171850054462,-0.12244933866906212,44725.92217435053,1,Spearman correlation,58
n_N2,copies_per_uL_A_rec,-0.394101452987686,0.95,-0.5971724924901555,-0.14355348458650996,45320.84413517668,1,Spearman correlation,58
n_N2,copies_per_uL_B_N1_rec,-0.07119306062292179,0.95,-0.33274867200855457,0.20053372150943197,33052.73307858088,1,Spearman correlation,57
n_N2,copies_per_uL_B_N2_rec,-0.10951729440652526,0.95,-0.3666615282681469,0.16317221244928704,34235.26563620775,1,Spearman correlation,57
n_N2,copies_per_uL_B_rec,-0.08036496354800127,0.95,-0.34092687807748745,0.1916635909834556,33335.74131523712,1,Spearman correlation,57
n_N2,copies_per_uL_C_N1_rec,-0.09563866657929154,0.95,-0.3861790943266014,0.21216551602352582,16631.794958673643,1,Spearman correlation,45
n_N2,copies_per_uL_C_N2_rec,-0.12589763772008408,0.95,-0.41193456612497553,0.1827251416975215,17091.126140590877,1,Spearman correlation,45
n_N2,copies_per_uL_C_rec,-0.05493055432513179,0.95,-0.3507999108321828,0.2509100975607049,16013.845814655499,1,Spearman correlation,45
n_N2,copies_A_N1_rec,-0.4083924401253147,0.95,-0.6080204837836021,-0.1601941057454267,45785.42983603385,1,Spearman correlation,58
n_N2,copies_A_N2_rec,-0.39180584193164153,0.95,-0.5954229894296238,-0.14089358570527225,45246.21611535573,1,Spearman correlation,58
n_N2,copies_A_rec,-0.4233300782646462,0.95,-0.6192802137218282,-0.17773981252188492,46271.03751430538,1,Spearman correlation,58
n_N2,copies_B_N1_rec,-0.0571453877413874,0.95,-0.32014620143682615,0.2140333768843831,32619.27808414825,1,Spearman correlation,57
n_N2,copies_B_N2_rec,-0.08200158563128682,0.95,-0.34238205144739686,0.19007613069565177,33386.240926238985,1,Spearman correlation,57
n_N2,copies_B_rec,-0.06485115005019025,0.95,-0.3270707518356609,0.20664103000339962,32857.047085948674,1,Spearman correlation,57
n_N2,copies_C_N1_rec,-0.08076315318873407,0.95,-0.3733492285896878,0.22643661047941394,16405.984665404983,1,Spearman correlation,45
n_N2,copies_C_N2_rec,-0.13852368323206948,0.95,-0.42254799140548543,0.17027480506287063,17282.789511462815,1,Spearman correlation,45
n_N2,copies_C_rec,-0.06196921188066388,0.95,-0.3569781628184017,0.24428028826410983,16120.692636348476,1,Spearman correlation,45
n_N2,copies_N1_rec,-0.3298908647633974,0.95,-0.5769307010640637,-0.02755477198558254,18871.151370992608,1,Spearman correlation,44
n_N2,copies_N2_rec,-0.23494361255316407,0.95,-0.5039297055808907,0.07558408141203675,17523.8498621294,1,Spearman correlation,44
n_N2,copies_rec,-0.28883047974661613,0.95,-0.5458380898997128,0.017852313610528647,18288.50450760448,1,Spearman correlation,44
copies_Avg,copies_per_uL_A_N1,0.6448051854910481,0.95,0.49355291516373245,0.7581986206233179,33844.38270567096,3.5666630950783525e-7,Spearman correlation,83
copies_Avg,copies_per_uL_A_N2,0.6922038198996823,0.95,0.5556829666886627,0.7923756531353192,29328.05122467867,3.3726164121604152e-9,Spearman correlation,83
copies_Avg,copies_per_uL_B_N1,0.6144116583599311,0.95,0.454509233905876,0.7359503492154581,36740.39954483233,4.666343318348994e-6,Spearman correlation,83
copies_Avg,copies_per_uL_B_N2,0.749074925802277,0.95,0.6322977131473762,0.8325694237139009,23909.144769855844,3.2103733730605516e-12,Spearman correlation,83
copies_Avg,copies_per_uL_C_N1,0.5514930470617087,0.95,0.37436691135469924,0.689790835403688,41209.26734292314,5.100044468278844e-4,Spearman correlation,82
copies_Avg,copies_per_uL_C_N2,0.5767623667174459,0.95,0.40579365714204807,0.7087311189446803,38887.49698363436,9.615661612049389e-5,Spearman correlation,82
copies_Avg,copies_A_N1,0.8059612206807754,0.95,0.7112881737807764,0.8719131632947378,18488.791048653,3.4167082430997783e-16,Spearman correlation,83
copies_Avg,copies_A_N2,0.7912048705544918,0.95,0.6905656913162896,0.8617885136732948,19894.8351140858,4.8102133461723845e-15,Spearman correlation,83
copies_Avg,copies_B_N1,0.7343321177411408,0.95,0.6122149640661932,0.82223365650464,25313.89849315314,2.3161773335830414e-11,Spearman correlation,83
copies_Avg,copies_B_N2,0.8680502716684497,0.95,0.8003214939010229,0.9139047958413553,12572.697914343436,2.1659622468704804e-22,Spearman correlation,83
copies_Avg,copies_C_N1,0.6522127172113462,0.95,0.5020981665353178,0.7641740973229507,31955.043329904296,2.40059144485958e-7,Spearman correlation,82
copies_Avg,copies_C_N2,0.7137259603834062,0.95,0.5834686204582356,0.8081837165646537,26303.145034012254,4.242683841539502e-10,Spearman correlation,82
copies_Avg,influent_flow_L_A,0.32506219403923353,0.95,0.11122616304919508,0.5101302789924259,64310.773903165675,1,Spearman correlation,83
copies_Avg,influent_flow_L_B,0.40013855894627715,0.95,0.19564972990317395,0.5712811961118621,57157.19754936293,0.8792094430046405,Spearman correlation,83
copies_Avg,influent_flow_L_C,0.41072090816965334,0.95,0.20643607496041355,0.5806947749554892,54143.55223646408,0.6366016012257699,Spearman correlation,82
copies_Avg,influent_tss_mg_l_A,-0.23688588962250687,0.95,-0.43583785998195834,-0.015862144989125162,117855.43510679093,1,Spearman correlation,83
copies_Avg,influent_tss_mg_l_B,0.1825759776965955,0.95,-0.04093969638613759,0.3886891786107767,77887.43054115759,1,Spearman correlation,83
copies_Avg,influent_tss_mg_l_C,0.0728331572345443,0.95,-0.15286224292284883,0.2913076383293187,85189.01668013283,1,Spearman correlation,82
copies_Avg,n.miss_A_N1,-0.6016057057065227,0.95,-0.7264970408261763,-0.4382405906879469,152607.3980625403,1.2703838822452296e-5,Spearman correlation,83
copies_Avg,n.miss_A_N2,-0.5755961870489917,0.95,-0.7071502886151729,-0.4055243780628627,150129.10708677614,8.515342628052134e-5,Spearman correlation,83
copies_Avg,n.miss_B_N1,-0.6098108019046049,0.95,-0.7325594592472361,-0.4486520153392197,153389.21244867836,6.720313999876367e-6,Spearman correlation,83
copies_Avg,n.miss_B_N2,-0.6339398778925184,0.95,-0.7502753500485554,-0.47952491714452594,155688.32732511073,9.247002475623381e-7,Spearman correlation,83
copies_Avg,n.miss_C_N1,-0.6268895916380607,0.95,-0.745748620170243,-0.46935534558689745,149480.24256929665,2.1616962572945577e-6,Spearman correlation,82
copies_Avg,n.miss_C_N2,-0.5997874021499118,0.95,-0.7258251559568888,-0.4347856497466703,146990.06629693604,1.828487809381639e-5,Spearman correlation,82
copies_Avg,n_A_N1,-0.41167205286713293,0.95,-0.5805100104864398,-0.20889343059400015,134509.7598853919,0.5587223605088903,Spearman correlation,83
copies_Avg,n_A_N2,-0.38328485536776546,0.95,-0.5577170057474043,-0.17643013910779615,131804.91415886217,1,Spearman correlation,83
copies_Avg,n_B_N1,-0.40611702174109693,0.95,-0.5760704214299897,-0.20250539135417184,133980.45429957868,0.6968455984230649,Spearman correlation,83
